snapshot-date	sku	fnsku	asin	product-name	condition	avaliable-quantity(sellable)	qty-with-removals-in-progress	inv-age-0-to-90-days	inv-age-91-to-180-days	inv-age-181-to-270-days	inv-age-271-to-365-days	inv-age-365-plus-days	currency	qty-to-be-charged-ltsf-6-mo	projected-ltsf-6-mo	qty-to-be-charged-ltsf-12-mo	projected-ltsf-12-mo	units-shipped-last-7-days	units-shipped-last-30-days	units-shipped-last-60-days	units-shipped-last-90-days	alert	your-price	sales_price	lowest_price_new	lowest_price_used	Recommended action	Healthy Inventory Level	Recommended sales price	Recommended sale duration (days)	Recommended Removal Quantity	estimated-cost-savings-of-recommended-actions	sell-through	item-volume	volume-units	storage-type
2020-09-21	JK-0366	X0023D48FB	B07PRHTPV9	2200W Car Amplifier 2 Channel Mini Super Bass 12V Stereo Audio Power Amp	New	67	0	67	0	0	0	0	USD	0	0.0	0	0.0	4	20	22	22	Low traffic	49.99	49.99	49.99	0.0	Lower price	39	49.99	0	0	0.0	0.6984126984126984	13.028217	cubic feet	Standard
2020-09-21	PA-0063	X001PVZ3PB	B07B9V9W87	Heavy Duty Metal Dual Double U Clip Clamp for Photo Studio Boom Arm Light Stand	New	1	0	1	0	0	0	0	USD	0	0.0	0	0.0	26	86	97	97				-1.0	-1.0	Edit listing	0	0.0	0	0	0.0	4.217391304347826	0.045505	cubic feet	Standard
2020-09-21	JK-0663	X002JI58OP	B089NP3DKR	YaeCCC 4 Channel 3200W 12V Car Audio Stereo Power Amplifier Bass Powerful Sub Woofer Amp	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	59.99	59.99	59.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	11.475150	cubic feet	Standard
2020-09-21	JK-0662	X002JIES8H	B089NJCWQ3	4 Channel Car Audio Amplifier Audio Power Amp Stereo Super Bass Subwoofer Class A/B 12V	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	49.99	49.99	49.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	8.123820	cubic feet	Standard
2020-09-21	JK-0386	X00269VLAR	B07RSWHJZR	4-Channel Console Controller Mixer with Power Cord for Recording DJ Stage Karaoke Music	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	49.99	49.99	49.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	10.831160	cubic feet	Standard
2020-09-21	CR-0014	X002IAK227	B08784HT94	YaeCCC Mini Air Straight Die Grinder, Mini Pneumatic Tools, 25000 RPM, include 1/4-inch, 1/8-inch collets and 2 wrenches	New	47	0	0	47	0	0	0	USD	0	0.0	0	0.0	1	1	1	1	Low traffic	15.99	15.99	15.99	0.0	Lower price	48	15.99	0	0	0.0	0.020942408376963352	1.678652	cubic feet	Standard
2020-09-21	JJ-0351	X001YBRA1R	B07KG59S1J	Pair of Spot LED Motor Fog Light Driving Lamp Kit with Protect Guards Wiring Harness Compatible with BMW K1600 R1200GS	New	16	0	16	0	0	0	0	USD	0	0.0	0	0.0	3	11	24	24		65.99	65.99	65.99	0.0	Improve recommendations	17	65.99	0	0	0.0	2.2325581395348837	2.780736	cubic feet	Standard
2020-09-21	NK-0151	X002J3YIZ5	B088YLS9DQ	YaeCCC Heat Press Pillow Heat Transfer Pillow Set with 4Pcs Non-Stick Pressing Pillow, 2Pcs Sheet for Heat Press Printing	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	18.99	18.99	18.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	8.463320	cubic feet	Standard
2020-09-21	CR-0013	X002JH16C9	B089LQY5G9	YaeCCC Pex Pipe Crimping Tool Pipe Crimper with Pex Pipe Cutter and Wrench Compatible with 1/2" and 3/4" Copper Ring in Pex Piping Connection	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	44.99	44.99	44.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.514750	cubic feet	Standard
2020-09-21	TEK-AB-0297	X001L53HMR	B0761H8F5S	100/200 x0.001g 1mg Lab Analytical Balance Digital High Precision Balance Electronic Scale Jewelry Scale (100x0.001g)	New	99	0	99	0	0	0	0	USD	0	0.0	0	0.0	11	52	66	101		66.99	66.99	66.99	0.0	Improve recommendations	47	66.99	0	0	0.0	1.616	40.308840	cubic feet	Standard
2020-09-21	WI-0113	X001TTRKVT	B07F8KW1ZH	600X 4.3 LCD Display Electronic Digital Microscope for Mobile Phone Repair	New	14	0	1	13	0	0	0	USD	0	0.0	0	0.0	0	4	7	15	Low traffic	45.99	45.99	45.99	0.0	Advertise listing	6	22.548053145371874	364	0	295.6460145328463	0.7228915662650602	1.373792	cubic feet	Standard
2020-09-21	AB-0947	X002ICP1NZ	B087CL722W	YaeCCC 3Pcs Leathercraft Modeling Tools Leather Carving Modeling Tools kit (3Pcs Sizes: S,M,L)	New	8	0	0	8	0	0	0	USD	0	0.0	0	0.0	0	6	19	22	Low traffic	18.99	18.99	18.99	0.0	Lower price	8	18.99	0	0	0.0	1.1282051282051282	0.079104	cubic feet	Standard
2020-09-21	NY-8046	X001JA9SQ3	B074PQH7MV	YaeCCC 12 inch LCD Security Monitor 800x600 Resolution Screen with VGA/AV/TV Input Display for Surveillance Camera CCTV	New	46	0	46	0	0	0	0	USD	0	0.0	0	0.0	12	47	72	89	Low traffic	76.99	76.99	76.99	0.0	Lower price	60	76.99	0	0	0.0	1.435483870967742	18.338866	cubic feet	Standard
2020-09-21	KY-0024-BU	X0027AMGSL	B07SJZCH1D	YaeCCC Pair of Motorcycle Headlights LED Fog Lights Headlight Driving Spot Lamp with Blue Angel Eyes Halo Ring and ON/OFF Toggle Switch	New	2	0	2	0	0	0	0	USD	0	0.0	0	0.0	1	4	20	48	Low traffic	22.99	22.99	22.99	0.0	Lower price	3	22.99	0	0	0.0	2.430379746835443	0.175206	cubic feet	Standard
2020-09-21	SN-0024-WT	X0027MSGVZ	B07SYJ3XV3	YaeCCC Cable Management Organizer Box Power Strips Hider Power Cords Hider for Desk, TV, Computer, USB Hub,Cords (Set of Three) White	New	234	0	234	0	0	0	0	USD	0	0.0	0	0.0	67	247	292	306		20.99	20.99	20.99	0.0	Improve recommendations	121	20.99	0	0	0.0	1.9837925445705025	77.999922	cubic feet	Standard
2020-09-21	WI-0048	X001O4QDAN	B078W4YG3B	YaeCCC Voltage Transformer AC Variable Voltage Converter 20A (Max 2000VA)	New	43	0	43	0	0	0	0	USD	0	0.0	0	0.0	5	46	106	178		88.99	88.99	88.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.9037433155080214	25.563070	cubic feet	Oversize
2020-09-21	JK-0365	X0023C6NWX	B07PSNDY2K	YaeCCC 2000VA Voltage Converter Transformer Heavy Duty Step Up and Down Transformer 110 to 220V with USB Port	New	63	0	52	11	0	0	0	USD	0	0.0	0	0.0	4	17	30	37	Low traffic	64.99	64.99	64.99	0.0	Lower price	64	64.99	0	0	0.0	0.6271186440677966	33.408522	cubic feet	Oversize
2020-09-21	AB-0563	X001UVM5ZH	B07GB2S9X2	2.2KW 220V AC 12A Single Phase Variable Speed Control Drive Frequency Converter	New	105	0	105	0	0	0	0	USD	0	0.0	0	0.0	5	35	57	78		92.99	92.99	92.99	0.0	Improve recommendations	42	92.99	0	0	0.0	1.1304347826086956	26.568045	cubic feet	Standard
2020-09-21	NE-0188	X002JH16CT	B089LWT9F6	YaeCCC Hole Saw Kits, 15 pcs High-Speed Steel Hole Saw Cutting Kit Drill Bits Opener Cutter Tool for Stainless Steel,Copper, Iron 15~53mm	New	41	0	41	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	28.99	28.99	28.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	1.194535	cubic feet	Standard
2020-09-21	CR-0022	X002JIHPT1	B089NFRS2J	YaeCCC 2Pcs 1/4" Inch Diamond Core Drill Bits for Porcelain Ceramic Tile Marble Brick Vacuum Brazed Hole Saw 6mm	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	14.99	14.99	14.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.466400	cubic feet	Standard
2020-09-21	JK-0392	X0025OYOOX	B07RK1HGZM	Mini 8 Channels Metal Mono Stereo Audio Sound Reverberation Mixer with Power Adapter Cable Low Noise	New	59	0	59	0	0	0	0	USD	0	0.0	0	0.0	1	1	20	56	Low traffic	39.99	39.99	39.99	35.32	Lower price	0	0.0	0	0	0.0	1.7099236641221374	5.221736	cubic feet	Standard
2020-09-21	JJ-0378	X00232HJ5X	B07PFZJLWP	Pair of 4"X6" LED Headlights White/Amber Halo Daytime Driving Lights Turn Signal Light Compatible with H4651 H4652 H4656 H4668 H6545 plug	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	0	5	14	14	Low traffic	69.99	69.99	69.99	0.0	Advertise listing	0	64.62809475522477	364	0	948.7835947845006	1.5555555555555556	1.863975	cubic feet	Standard
2020-09-21	NY-8138	X002C9GXAT	B07YYBH7XD	SUNKKO T668D Double Precision Display Digital Power Supply Intelligent Comprehensive Tester Instrument\	New	5	0	0	0	0	5	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	40.99	40.99	40.99	0.0	Create Sale	0	32.792	63	0	105.57267304821019	0.0	0.446030	cubic feet	Standard
2020-09-21	JK-0484	X0029FEONJ	B07VV1WB25	YaeCCC 600W 12V Under Seat Active Thin Automobile Sub woofer Power Amplifier Bass Audio Speaker	New	20	0	20	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	79.99	79.99	79.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	8.164080	cubic feet	Standard
2020-09-21	SN-0033	X0029EG4MJ	B07VRKD183	YaeCCC Silver Extruded Aluminum Electronic Enclosure Project Box Electronic DIY Case,9.84"x 8.07"x 3.94" / 250 x 205 x 100mm (LWH)	New	9	0	0	9	0	0	0	USD	0	0.0	0	0.0	12	50	100	132	Low traffic	26.99	26.99	26.99	0.0	Lower price	0	0.0	0	0	0.0	1.6346749226006192	2.049165	cubic feet	Standard
2020-09-21	LS-0048	X002FGLTH1	B083HSJ42C	YaeCCC Farm Hog Ring Pliers with 600 Hog Rings M Nails for Chicken Quail Pigeon Pet Cage Poultry Clamp Installation Tools Fences Netting Tags Traps Cage	New	143	0	143	0	0	0	0	USD	0	0.0	0	0.0	4	31	33	33	Low traffic	11.99	11.99	11.99	0.0	Lower price	148	11.99	0	0	0.0	0.4074074074074074	10.719566	cubic feet	Standard
2020-09-21	AB-0922	X002FGEUJ5	B083HS1MTJ	YaeCCC Plastic Junction Box Universal Electric Project Enclosure Pale DIY Case Enclosure Waterproof Dustproof IP65 ABS (Gray) (7.8" x 4.7" x 2.2")	New	11	0	11	0	0	0	0	USD	0	0.0	0	0.0	6	22	28	30		8.88	8.88	8.88	0.0	Improve recommendations	13	8.88	0	0	0.0	1.7647058823529411	0.672221	cubic feet	Standard
2020-09-21	CR-0042	X002KKB8GT	B08C4Q6C6D	YaeCCC Jewelry Making Supplies Wire Wrapping Kit with Jewelry Beading Tools, Jewelry Wire, and Jewelry Findings for Jewelry Repair, Beading	New	42	0	42	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	24.99	24.99	24.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	4.705260	cubic feet	Standard
2020-09-21	TEK-NY-8117	X001GRSKSV	B073P394GT	YaeCCC Climbing Harness for Fire Rescue High Altitude School Assignment Caving Rock Climbing Rappelling Equipment Body Guard Protect (Half Body-Model 1)	New	89	0	89	0	0	0	0	USD	0	0.0	0	0.0	3	26	31	36		30.99	30.99	30.99	0.0	Improve recommendations	0	0.0	0	0	0.0	0.6857142857142857	17.574029	cubic feet	Standard
2020-09-21	BJ-0002	X0026KN94H	B07QQ4JF6S	YaeCCC Voice Recorder for Lectures, Digital Voice Activated Recorder for Lectures, Meetings, Interviews, 8GB Mini Audio Recorder USB Charge, Mp3	New	7	0	0	0	0	0	7	USD	0	0.0	7	1.05	1	5	6	8	Low traffic	18.99	18.99	18.99	0.0	Lower price	7	18.99	0	0	0.0	0.6274509803921569	0.142828	cubic feet	Standard
2020-09-21	JK-0090-SR	X0027CHZGR	B07SJYM9Z1	4 Channel Live Studio Audio Sound Compact Audio Mixer Mixing Console with USB Interface and Sound Effect	New	22	0	22	0	0	0	0	USD	0	0.0	0	0.0	7	29	41	49		52.99	52.99	52.99	0.0	Improve recommendations	0	0.0	0	0	0.0	2.0851063829787235	5.500000	cubic feet	Standard
2020-09-21	TEK-AB-0305	X001M0F1CF	B076VHZ14T	YaeCCC SUNKKO 719A Li-on battery Weller Soldering Pencil Universal Welding pen Battery Spot Welder Pen	New	69	0	69	0	0	0	0	USD	0	0.0	0	0.0	1	1	1	13	Low traffic	65.99	65.99	65.99	0.0	Lower price	0	0.0	0	0	0.0	0.5591397849462365	2.589156	cubic feet	Standard
2020-09-21	AB-0557	X001V1F7YR	B07GFCV9SD	Lab 4" Round Shaker Lab Vibrator Laboratory Dental Equipment 110V 100W	New	131	0	131	0	0	0	0	USD	0	0.0	0	0.0	7	96	163	313		52.99	52.99	52.99	0.0	Improve recommendations	0	0.0	0	0	0.0	2.613778705636743	15.407041	cubic feet	Standard
2020-09-21	JK-0570	X002DO0NKJ	B0815124YB	5800W 12V 4 Channel Car Amplifier Stereo Audio Super Bass Power Subwoofer Amp	New	30	0	30	0	0	0	0	USD	0	0.0	0	0.0	2	48	60	61	Low traffic	54.99	54.99	54.99	0.0	Lower price	0	0.0	0	0	0.0	3.088607594936709	10.217670	cubic feet	Standard
2020-09-21	NK-0022	X0029CL7Q9	B07VTPLN7Q	YaeCCC 52mm Neutral Density ND2 ND4 ND8 ND16 4 Pcs Filter for Nikon D3300 D3100 D3000 D5300 D5200 D5100 D5000 D7000 D7100 DSLR	New	3	0	1	0	0	0	2	USD	0	0.0	2	0.3	1	6	14	29	Low traffic	9.99	9.99	9.99	0.0	Lower price	3	9.99	0	0	0.0	2.0	0.036858	cubic feet	Standard
2020-09-21	DS-0449-13	X002IAK21X	B0878DZ8BB	YaeCCC 13Pcs Steel Twist Knot Wire Wheel Brush Set for Drill Crimped Cup with 1/4-Inch Shank for Rust Removal, Corrosion and Scrub Surfaces	New	28	0	28	0	0	0	0	USD	0	0.0	0	0.0	7	22	29	34	Low traffic	13.99	13.99	13.99	0.0	Lower price	33	13.99	0	0	0.0	1.5813953488372092	2.503956	cubic feet	Standard
2020-09-21	SA-0003	X001UVM69R	B07GB1YJGD	YaeCCC Full Body Harness with Catches for High Lines and Climbing Towers, Outward Band Fire Rescue Tree Harness Caving Rock Climbing Rappelling Equip	New	12	0	1	11	0	0	0	USD	0	0.0	0	0.0	3	10	15	18	Low traffic	44.99	44.99	44.99	0.0	Advertise listing	3	37.98084504859684	364	0	73.63640967820601	0.8089887640449438	3.792468	cubic feet	Standard
2020-09-21	AB-0973	X002JV3BE1	B08B5ZB1RZ	YaeCCC 360 Pcs Leather Rivets Kit, Double Cap Brass Rivets Leather Studs with Setting Tools for Leather Repair and Crafts, 4 Colors and 3 Sizes	New	9	0	9	0	0	0	0	USD	0	0.0	0	0.0	0	17	30	30	Low traffic	11.99	11.99	11.99	0.0	Lower price	0	0.0	0	0	0.0	2.4324324324324325	0.311814	cubic feet	Standard
2020-09-21	JK-0160	X001UTELVZ	B07G8C358B	4 Channel High Power Amplifier - Slim Stereo 4 Channel Car Audio Stereo Amplifier Amp 4Ohm	New	61	0	61	0	0	0	0	USD	0	0.0	0	0.0	3	93	100	100		54.99	54.99	54.99	0.0	Improve recommendations	0	0.0	0	0	0.0	2.684563758389262	23.669342	cubic feet	Standard
2020-09-21	AB-0956	X002J1GQBV	B088TDMVJL	YaeCCC Double Headed Sheet Metal Nibbler, Drill Attachment Metal Cutter for Straight Curve and Circle Cutting with 1 Extra Punch and Die, 1 Cutting Hole Accessory and 1 Step Drill Bit	New	59	0	59	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	29.99	29.99	29.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	2.539950	cubic feet	Standard
2020-09-21	JK-0241	X001VZ5UOP	B07H6B7DB7	YaeCCC HJ-2 Magnetic Stirrer,Stir Plate,Magnetic Mixer with 2 Stir Bars	New	88	0	88	0	0	0	0	USD	0	0.0	0	0.0	14	44	51	51		30.99	30.99	30.99	0.0	Improve recommendations	37	30.99	0	0	0.0	1.2363636363636363	22.076384	cubic feet	Standard
2020-09-21	AB-0948	X002ICUJ37	B087CK3K8R	YaeCCC 12 pcs Leather Stamp Tools, Leather Carving Set, Leather Carving Working Saddle Making Tools for Leather Craft DIY, with Leather Carving Hammer, Stamp Punch Set and Tracing Pen	New	19	0	2	17	0	0	0	USD	0	0.0	0	0.0	1	6	26	32	Low traffic	18.99	18.99	18.99	0.0	Lower price	20	18.99	0	0	0.0	0.927536231884058	0.622896	cubic feet	Standard
2020-09-21	NE-0127	X002CF6BW3	B07Z4F9NL7	YaeCCC Full Body Safety Harness Fall Protection with Lanyard 5D-Rings and Waist Belt Universal Personal Protective Equipment	New	62	0	62	0	0	0	0	USD	0	0.0	0	0.0	3	20	27	27	Low traffic	30.99	30.99	30.99	0.0	Advertise listing	33	29.238012546719997	364	0	20.665162786579913	0.7883211678832117	22.448092	cubic feet	Standard
2020-09-21	AB-0392	X001OSD9TH	B079DQRXNJ	200 x0.001g 1mg Lab Analytical Balance Digital High Precision Electronic Scale Jewelry Scale (200x0.001g)	New	64	0	64	0	0	0	0	USD	0	0.0	0	0.0	0	12	36	79		74.99	74.99	74.99	0.0	Improve recommendations	0	0.0	0	0	0.0	1.6288659793814433	22.615680	cubic feet	Standard
2020-09-21	JK-0383	X00266CQB3	B07RRVWC3Q	Pair of Rectangle 5x7" 7x6" 45W Headlight Replacement Sealed Beam H4 PLUG H6054 H5054 6052 For Jeep Wrangler YJ	New	18	0	0	18	0	0	0	USD	0	0.0	0	0.0	2	13	26	29	Low traffic	27.99	27.99	27.99	26.59	Lower price	18	27.99	0	0	0.0	0.8055555555555556	4.859370	cubic feet	Standard
2020-09-21	NE-0189	X002JV13W3	B08B5V52DY	YaeCCC Lockout Tagout Kit- with Locks, Breaker Lock Outs, Hasps, and Tags	New	15	0	15	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	69.99	69.99	69.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	7.627965	cubic feet	Standard
2020-09-21	ME-0060	X002IRM6I3	B088B3Y13C	YaeCCC 5 Inch Diamond Cup Grinding Wheel, Diamond Grinder Disc for Concrete, Granite, Stone, Marble etc	New	20	0	0	20	0	0	0	USD	0	0.0	0	0.0	1	4	18	19	Low traffic	10.99	10.99	10.99	0.0	Lower price	20	10.99	0	0	0.0	0.6178861788617886	0.141260	cubic feet	Standard
2020-09-21	AB-0441	X001RH4NSL	B07CNHKX66	YaeCCC Digital Pupil Distance Meters Optical Digital Pupil Meter Pupil Distance Meter Pupil Distance Adjustable	New	2	0	0	2	0	0	0	USD	0	0.0	0	0.0	0	0	5	8	Low traffic	99.99	99.99	99.99	0.0	Lower price	2	99.99	0	0	0.0	1.5238095238095237	0.364270	cubic feet	Standard
2020-09-21	CR-0017	X002J1GQBL	B088T2JN1F	YaeCCC Ring Sizer Mandrel Set Jewelry Making Tools Including Rubber Hammer, Finger Sizer Gauge, Ring Mandrel, Polishing Cloth, Agate Burnisher	New	13	0	13	0	0	0	0	USD	0	0.0	0	0.0	3	18	24	24	Low traffic	16.99	16.99	16.99	0.0	Lower price	18	16.99	0	0	0.0	1.44	0.583050	cubic feet	Standard
2020-09-21	JK-0161	X001OOVXLH	B079BGY37T	ST-3000 Voltage Converter Transformer - 110V/220V - Circuit Breaker Protection	New	64	0	64	0	0	0	0	USD	0	0.0	0	0.0	11	33	51	98	Low traffic	74.99	74.99	74.99	0.0	Lower price	77	74.99	0	0	0.0	1.5494071146245059	36.804416	cubic feet	Standard
2020-09-21	AB-0422	X001QQJU6D	B07BWJW3T2	Rotating Tripod Time Lapse Stabilizer 360° 60 Minutes, Motorized Rotating Station Time Lapse Adapter Compatible with GoPro, SLR Camera, Digital Camera, Smart Phone	New	2	0	0	0	0	0	2	USD	0	0.0	2	0.3	0	0	0	0	Low traffic	14.99	14.99	14.99	0.0	Lower price	2	14.99	0	0	0.0	0.0	0.031716	cubic feet	Standard
2020-09-21	NE-0224	X002KKKUWR	B08C4N1782	YaeCCC Pressure Washer Extension Spray Wand - 4000 Psi with 5 Tips 180 Degree Pivoting Coupler, Window Cleaner Accessories, Power Washer Nozzle	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	20.99	20.99	20.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	3.010320	cubic feet	Standard
2020-09-21	AB-0923	X002FGLTGR	B083HRYWSS	YaeCCC Plastic Junction Box Universal Electric Project Enclosure Pale DIY Case Enclosure Waterproof Dustproof IP65 ABS (Gray) (9.0" x 5.9" x 3.4")	New	50	0	50	0	0	0	0	USD	0	0.0	0	0.0	2	30	30	30		11.88	11.88	11.88	0.0	Improve recommendations	0	0.0	0	0	0.0	1.5	11.202750	cubic feet	Standard
2020-09-21	AB-0386-10	X001OPKXEJ	B079BDWQT9	YaeCCC 10Pcs 16mm Thread 4 Pins Male Female Panel Metal Aviation Wire Connector	New	23	0	23	0	0	0	0	USD	0	0.0	0	0.0	7	22	26	26	Low traffic	11.99	11.99	11.99	0.0	Lower price	22	11.99	0	0	0.0	1.4444444444444444	0.304704	cubic feet	Standard
2020-09-21	AB-0370	X001O0GYYR	B078SJ9J9P	Digital Display Auto Glue Dispenser Solder Paste Liquid Controller Dropper 983A	New	40	0	40	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	20	Low traffic	69.99	69.99	69.99	0.0	Lower price	0	0.0	0	0	0.0	1.3333333333333333	11.437880	cubic feet	Standard
2020-09-21	DS-0451	X002IAEXHR	B087874TRL	YaeCCC 5 Pack Stainless Steel T316 Shoulder Eye Bolts 1/4" x 3", Heavy Duty Eyebolts with 1 pc Drill bit	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	0	11	31	Low traffic	10.99	10.99	10.99	0.0	Lower price	0	0.0	0	0	0.0	0.8794326241134752	0.231500	cubic feet	Standard
2020-09-21	JK-0330	X00232K0R7	B07PG14GS2	Pair of Speaker Wall Mounts, Universal Bookshelf Speaker Mounting Bracket,66 Lbs Capacity, Black	New	90	0	90	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	23	Low traffic	20.99	20.99	20.99	0.0	Lower price	0	0.0	0	0	0.0	0.7666666666666667	25.320240	cubic feet	Standard
2020-09-21	CR-0032	X002JV0ZD1	B08B5YBGXS	YaeCCC 2" Diameter Wet Drill Core Bits for Hard Concrete, Granite, Brick, and Block - 1-1/4"- 7 Threaded #30/40 Diamond Grits	New	11	0	11	0	0	0	0	USD	0	0.0	0	0.0	5	19	19	19	Low traffic	26.99	26.99	26.99	0.0	Lower price	14	26.99	0	0	0.0	1.3902439024390245	0.721468	cubic feet	Oversize
2020-09-21	JK-0639	X002ICKIUL	B087CK9XSY	YaeCCC Left Taillight Back Rear Lights for Toyota Hilux 2005-2011 Vigo 06 07 08 09	New	12	0	5	7	0	0	0	USD	0	0.0	0	0.0	0	1	2	7	Low traffic	19.99	19.99	19.99	0.0	Lower price	12	19.99	0	0	0.0	0.5	2.860488	cubic feet	Standard
2020-09-21	JK-0451	X0027M0U7X	B07T13R5TT	2000 Watt Step Up/Down 110V/220V Voltage Converter Transformer with Circuit Breaker Protection	New	24	0	24	0	0	0	0	USD	0	0.0	0	0.0	2	11	31	35	Low traffic	64.99	64.99	64.99	0.0	Lower price	26	64.99	0	0	0.0	1.1764705882352942	14.867760	cubic feet	Oversize
2020-09-21	YI-0571	X002EW6KE3	B082QYBF65	YaeCCC Voltage Transformer 10 Amp Auto AC Variable Voltage Converter,1000VA,0~130 Volt Output Beige (1000W Max)	New	52	0	52	0	0	0	0	USD	0	0.0	0	0.0	2	8	9	9	Low traffic	70.99	70.99	70.99	0.0	Advertise listing	0	35.03519999999998	364	0	3922.692720858472	0.32432432432432434	26.329004	cubic feet	Oversize
2020-09-21	JK-0649	X002JGK9RD	B089LVKPTT	YaeCCC Manual Heat Press Machine 1000lbs Max Down Force Hot Pressure 2x3" Inch Dual Heating Plates LCD Controller 300W Heat Press Transfer Press Machine	New	18	0	18	0	0	0	0	USD	0	0.0	0	0.0	0	0	0	0	Low traffic	149.99	149.99	149.99	0.0	Lower price	0	0.0	0	0	0.0	0.0	11.655234	cubic feet	Standard
2020-09-21	AB-0839	X002B5GFON	B07XP46KWT	50PCS RFI EMI Noise Suppressor Cable Filter Clips for 3.5mm/ 5mm/ 7mm/ 9mm/ 13mm Cable	New	52	0	50	2	0	0	0	USD	0	0.0	0	0.0	8	14	20	31	Low traffic	18.99	18.99	18.99	0.0	Improve recommendations	2	18.99	63	0	469.29122518139326	0.656084656084656	2.199652	cubic feet	Standard
2020-09-21	AB-0512	X001SZ4TWR	B07DMFPH58	YaeCCC Mini Desk-top Centrifuge, Fixed Speed at 4000rpm, 2 Rotors, 110V	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	16	64	75	81		62.98	62.98	62.98	0.0	Improve recommendations	0	0.0	0	0	0.0	1.4930875576036866	31.629300	cubic feet	Standard
2020-09-21	DS-0011	X001OY1L1J	B079M2ML44	YaeCCC USB Isolation USB Digital Isolation USB to USB Electrical Isolation Industrial	New	49	0	49	0	0	0	0	USD	0	0.0	0	0.0	5	24	48	75	Low traffic	21.99	21.99	21.99	0.0	Lower price	0	0.0	0	0	0.0	1.5	0.487501	cubic feet	Standard
2020-09-21	RA-0005	X001OR3S2V	B079DHJ91F	Computer Radiator Water Cooling Cooler for CPU Heat Sink 240mm/360mm (360mm)	New	100	0	100	0	0	0	0	USD	0	0.0	0	0.0	0	23	106	170	Low traffic	31.99	31.99	31.99	0.0	Lower price	0	0.0	0	0	0.0	3.5416666666666665	18.501100	cubic feet	Standard
2020-09-21	NK-0130-1000	X002IAEUQL	B0878BRLM1	YaeCCC 1000 Pcs 4 Inches Plant Labels Plastic Plant Tags Nursery Garden Labels Pot Marker Garden Stake Tags for Fruit Trees, Flowers, Shrubs, etc	New	52	0	40	12	0	0	0	USD	0	0.0	0	0.0	4	6	11	22	Low traffic	12.88	12.88	12.88	0.0	Advertise listing	0	11.818049608212434	364	0	187.44826598752292	0.6376811594202898	2.465008	cubic feet	Standard
2020-09-21	WI-0091	X001SKOY1N	B07DC17TP9	Quality Linear Actuator 12V DC, 1320LBS(6000N) 8inch(200mm) Electric Motor New	New	33	0	33	0	0	0	0	USD	0	0.0	0	0.0	2	7	7	7	Low traffic	54.99	54.99	54.99	0.0	Advertise listing	0	24.745499999999986	364	0	2206.4797977850817	0.36363636363636365	14.458620	cubic feet	Oversize
2020-09-21	AB-0564	X001UUKNE3	B07G97KMXZ	YaeCCC 220V 2.2KW 3hp Variable Frequency Drive Converter for Motor Speed Control	New	27	0	21	6	0	0	0	USD	0	0.0	0	0.0	1	15	21	22	Low traffic	99.99	99.99	99.99	0.0	Lower price	0	0.0	0	0	0.0	0.6616541353383458	10.241046	cubic feet	Standard
2020-09-21	AB-0812	X0029DE2P1	B07VT4KQS1	YaeCCC 4 Pack Nickel-Plated Brass Silver Chrome G 1/4" Male to Female 90 Degree Rotary Fitting Adapter for Computer Water Cooling System (4 PCS)	New	108	0	108	0	0	0	0	USD	0	0.0	0	0.0	5	41	50	50	Low traffic	13.99	13.99	13.99	0.0	Lower price	111	13.99	0	0	0.0	0.7662835249042146	0.143748	cubic feet	Standard
